timestamp,frame_file,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp_mpu,temp_bmp,pressure,altitude_bmp,motor_left_dir,motor_left_speed,motor_right_dir,motor_right_speed,servo1_angle,servo2_angle,e_stop_active
1747827609.534982,1747827609.535.jpg,0.1015625,-0.07861328125,1.0595703125,0.20610687022900764,0.29770992366412213,1.366412213740458,-173.88,23.92,0.92,28.106470588235297,26.671365713202107,0,0,0,0,0,0,90,90,0
1747827609.635596,1747827609.636.jpg,0.095458984375,-0.0703125,1.04931640625,1.0305343511450382,-0.2824427480916031,1.3740458015267176,-173.88,23.92,0.92,28.059411764705885,26.658525406214824,0,0,0,0,0,0,90,90,0
1747827609.8373704,1747827609.837.jpg,0.087646484375,-0.078369140625,1.06201171875,0.9541984732824428,-0.22137404580152673,1.0763358778625953,-174.8,23.92,0.92,28.059411764705885,26.658525406214824,0,0,0,0,0,0,90,90,0
1747827609.9378376,1747827609.938.jpg,0.08642578125,-0.08935546875,1.070068359375,0.7786259541984732,-0.19083969465648856,1.1908396946564885,-173.88,23.92,0.92,28.20058823529412,26.658525406214824,0,0,0,0,0,0,90,90,0
1747827610.038223,1747827610.038.jpg,0.092529296875,-0.08056640625,1.0615234375,0.5648854961832062,0.007633587786259542,1.251908396946565,-174.8,23.92,0.92,28.15352941176471,26.658525406214824,0,0,0,0,0,0,90,90,0
1747827610.2397497,1747827610.240.jpg,0.086181640625,-0.074462890625,1.052978515625,0.648854961832061,0.07633587786259542,1.251908396946565,-174.8,23.92,0.92,28.106470588235297,26.658525406214824,0,0,0,0,0,0,90,90,0
1747827610.3408632,1747827610.341.jpg,0.08935546875,-0.07568359375,1.0556640625,0.6564885496183206,-0.19083969465648856,1.2595419847328244,-174.8,23.92,0.92,28.059411764705885,26.65210487201823,0,0,0,0,0,0,90,90,0
1747827610.4415781,1747827610.442.jpg,0.087890625,-0.076416015625,1.059814453125,0.6412213740458015,0.16793893129770993,1.183206106870229,-174.8,23.92,0.92,28.106470588235297,26.65210487201823,0,0,0,0,0,0,90,90,0
1747827610.6428404,1747827610.643.jpg,0.08837890625,-0.09375,1.06396484375,0.5190839694656488,0.03816793893129771,1.16793893129771,-174.8,23.92,0.92,28.012352941176474,26.65210487201823,0,0,0,0,0,0,90,90,0
1747827610.7435195,1747827610.744.jpg,0.089599609375,-0.07373046875,1.0546875,0.5343511450381679,-0.22900763358778625,1.16793893129771,-174.8,23.92,0.92,28.106470588235297,26.658525406214824,0,0,0,0,0,0,90,90,0
1747827610.844243,1747827610.844.jpg,0.088623046875,-0.074951171875,1.063232421875,0.5648854961832062,-0.21374045801526717,1.2366412213740459,-173.88,23.92,0.92,28.15352941176471,26.658525406214824,0,0,0,0,0,0,90,90,0
1747827611.0452535,1747827611.045.jpg,0.090576171875,-0.07080078125,1.06640625,0.6717557251908397,-0.015267175572519083,1.213740458015267,-174.8,23.92,0.92,28.106470588235297,26.65210487201823,0,0,0,0,0,0,90,90,0
1747827611.145927,1747827611.146.jpg,0.085205078125,-0.069580078125,1.0537109375,0.6106870229007634,0.030534351145038167,1.297709923664122,-173.88,24.84,0.92,28.059411764705885,26.658525406214824,0,0,0,0,0,0,90,90,0
1747827611.2464812,1747827611.246.jpg,0.087646484375,-0.0693359375,1.05419921875,0.5648854961832062,-0.030534351145038167,1.0687022900763359,-173.88,23.92,0.92,28.106470588235297,26.65210487201823,0,0,0,0,0,0,90,90,0
1747827611.447885,1747827611.448.jpg,0.087646484375,-0.06640625,1.059326171875,0.7175572519083969,-0.07633587786259542,1.251908396946565,-173.88,23.92,0.92,28.106470588235297,26.658525406214824,0,0,0,0,0,0,90,90,0
1747827611.6488366,1747827611.649.jpg,0.09033203125,-0.07373046875,1.06591796875,0.5038167938931297,-0.07633587786259542,1.2366412213740459,-174.8,23.92,0.92,28.106470588235297,26.664945686587252,0,0,0,0,0,0,90,90,0
1747827611.8493729,1747827611.849.jpg,0.08740234375,-0.071044921875,1.069580078125,0.7099236641221374,0.030534351145038167,1.1526717557251909,-173.88,23.92,0.92,28.059411764705885,26.632841745817323,0,0,0,0,0,0,90,90,0
1747827612.0504465,1747827612.050.jpg,0.078369140625,-0.0869140625,1.0654296875,0.37404580152671757,-0.6793893129770993,0.7709923664122137,-174.8,23.92,0.0,28.059411764705885,26.64568408393087,0,0,0,0,0,0,90,90,0
1747827612.251626,1747827612.252.jpg,0.0380859375,-0.11328125,1.081787109375,-1.9465648854961832,0.2824427480916031,0.9389312977099237,-174.8,23.92,0.92,28.012352941176474,26.65210487201823,0,0,0,0,0,0,90,90,0
1747827612.452934,1747827612.453.jpg,0.1015625,-0.079345703125,1.05078125,0.8549618320610687,0.183206106870229,1.5267175572519085,-174.8,23.92,0.92,28.106470588235297,26.64568408393087,0,0,0,0,0,0,90,90,0
1747827612.6530643,1747827612.653.jpg,0.099609375,-0.05126953125,1.06103515625,0.7786259541984732,-0.48854961832061067,1.2061068702290076,-174.8,23.92,0.92,28.106470588235297,26.658525406214824,0,0,0,0,0,0,90,90,0
1747827612.8534548,1747827612.853.jpg,0.0927734375,-0.08740234375,1.0244140625,0.6412213740458015,1.282442748091603,1.3129770992366412,-174.8,23.92,0.92,28.106470588235297,26.64568408393087,0,0,0,0,0,0,90,90,0
1747827613.0546973,1747827613.055.jpg,0.0810546875,-0.069091796875,1.084228515625,1.2061068702290076,-0.31297709923664124,1.3206106870229009,-174.8,24.84,0.92,28.106470588235297,26.639263041886117,0,0,0,0,0,0,90,90,0
1747827613.1556952,1747827613.156.jpg,0.08544921875,-0.06689453125,1.060302734375,0.12213740458015267,0.6183206106870229,1.3587786259541985,-174.8,23.92,0.92,28.106470588235297,26.639263041886117,0,0,0,0,0,0,90,90,0
1747827613.3567212,1747827613.357.jpg,0.08984375,-0.07568359375,1.062255859375,0.4961832061068702,-0.12213740458015267,1.3435114503816794,-174.8,23.92,0.0,28.012352941176474,26.64568408393087,0,0,0,0,0,0,90,90,0
1747827613.4574516,1747827613.457.jpg,0.09521484375,-0.074951171875,1.06201171875,0.25190839694656486,-1.9312977099236641,1.251908396946565,-174.8,23.0,0.92,28.012352941176474,26.639263041886117,0,0,0,0,0,0,90,90,0
1747827613.557862,1747827613.558.jpg,0.087646484375,-0.068359375,1.0537109375,0.44274809160305345,-0.07633587786259542,1.3053435114503817,-174.8,23.0,0.0,28.059411764705885,26.632841745817323,0,0,0,0,0,0,90,90,0
1747827613.7591574,1747827613.759.jpg,0.090576171875,-0.06689453125,1.0576171875,0.9083969465648855,-0.2748091603053435,1.1450381679389312,-174.8,23.92,0.0,27.91823529411765,26.639263041886117,0,0,0,0,0,0,90,90,0
1747827613.860107,1747827613.860.jpg,0.078125,-0.070068359375,1.048828125,0.9236641221374046,-0.20610687022900764,1.1068702290076335,-174.8,23.92,0.92,28.012352941176474,26.639263041886117,0,0,0,0,0,0,90,90,0
1747827613.9602082,1747827613.960.jpg,0.0947265625,-0.107421875,1.08447265625,1.2366412213740459,0.31297709923664124,1.0,-174.8,23.0,0.92,28.012352941176474,26.632841745817323,0,0,0,0,0,0,90,90,0
1747827614.161508,1747827614.162.jpg,0.077392578125,-0.083740234375,1.06396484375,-0.32061068702290074,0.32061068702290074,1.4274809160305344,-174.8,23.92,0.92,28.15352941176471,26.632841745817323,0,0,0,0,0,0,90,90,0
1747827614.2624896,1747827614.262.jpg,0.10986328125,-0.07421875,1.021484375,0.8396946564885496,-1.702290076335878,1.6793893129770991,-175.72,23.92,0.92,27.965294117647062,26.632841745817323,0,0,0,0,0,0,90,90,0
1747827614.3629434,1747827614.363.jpg,0.094482421875,-0.0927734375,1.060791015625,1.748091603053435,-1.8854961832061068,1.2748091603053435,-175.72,23.92,1.84,27.965294117647062,26.64568408393087,0,0,0,0,0,0,90,90,0
1747827614.564283,1747827614.564.jpg,0.093994140625,-0.067138671875,1.0927734375,-0.9312977099236641,2.351145038167939,9.992366412213741,-175.72,25.76,2.7600000000000002,28.106470588235297,26.632841745817323,0,0,0,0,0,0,90,90,0
1747827614.6648557,1747827614.665.jpg,0.1015625,-0.057861328125,1.03515625,0.732824427480916,-0.4351145038167939,13.587786259541986,-175.72,27.6,2.7600000000000002,28.106470588235297,26.632841745817323,0,0,0,0,0,0,90,90,0
1747827614.7658775,1747827614.766.jpg,0.10400390625,-0.0810546875,1.052734375,2.3969465648854964,-2.572519083969466,14.083969465648854,-175.72,28.52,3.68,28.059411764705885,26.619998391340868,0,0,0,0,0,0,90,90,0
1747827614.9676442,1747827614.968.jpg,0.09375,-0.108642578125,1.042236328125,0.6335877862595419,-0.4732824427480916,14.900763358778626,-175.72,31.28,5.5200000000000005,28.059411764705885,26.632841745817323,0,0,0,0,0,0,90,90,0
1747827615.0679662,1747827615.068.jpg,0.07861328125,-0.09130859375,1.056640625,1.2595419847328244,-1.3129770992366412,10.320610687022901,-175.72,34.04,6.44,28.059411764705885,26.632841745817323,0,0,0,0,0,0,90,90,0
1747827615.1690145,1747827615.169.jpg,0.08740234375,-0.113037109375,1.015869140625,0.12213740458015267,-1.8931297709923665,1.366412213740458,-176.64000000000001,34.04,8.280000000000001,28.059411764705885,26.619998391340868,0,0,0,0,0,0,90,90,0
1747827615.370242,1747827615.370.jpg,0.087158203125,-0.080322265625,1.077880859375,0.7633587786259542,0.4580152671755725,1.1068702290076335,-175.72,34.04,7.36,27.965294117647062,26.619998391340868,0,0,0,0,0,0,90,90,0
1747827615.4706187,1747827615.471.jpg,0.087158203125,-0.07470703125,1.07275390625,1.1374045801526718,-0.4351145038167939,1.0381679389312977,-175.72,34.04,7.36,28.012352941176474,26.626420195657808,0,0,0,0,0,0,90,90,0
1747827615.5710552,1747827615.571.jpg,0.079345703125,-0.076416015625,1.071044921875,0.6717557251908397,0.25190839694656486,1.1145038167938932,-175.72,34.04,6.44,28.012352941176474,26.632841745817323,0,0,0,0,0,0,90,90,0
1747827615.772311,1747827615.772.jpg,0.09375,-0.06396484375,1.0458984375,0.16030534351145037,-1.9541984732824427,1.4809160305343512,-175.72,34.04,7.36,27.965294117647062,26.626420195657808,0,0,0,0,0,0,90,90,0
1747827615.8732243,1747827615.873.jpg,0.08935546875,-0.072265625,1.071044921875,0.9389312977099237,0.4732824427480916,1.2671755725190839,-176.64000000000001,33.120000000000005,6.44,28.012352941176474,26.619998391340868,0,0,0,0,0,0,90,90,0
1747827615.97339,1747827615.973.jpg,0.097900390625,-0.076904296875,1.048095703125,0.48091603053435117,0.1297709923664122,1.2213740458015268,-175.72,34.04,7.36,28.059411764705885,26.626420195657808,0,0,0,0,0,0,90,90,0
1747827616.1746883,1747827616.175.jpg,0.08203125,-0.06884765625,1.063720703125,0.6641221374045801,-2.0839694656488548,0.9770992366412213,-175.72,33.120000000000005,6.44,27.965294117647062,26.613576332799788,0,0,0,0,0,0,90,90,0
1747827616.2757616,1747827616.276.jpg,0.06591796875,-0.077392578125,1.0908203125,-1.9541984732824427,-0.3282442748091603,0.916030534351145,-175.72,33.120000000000005,7.36,28.012352941176474,26.619998391340868,0,0,0,0,0,0,90,90,0
1747827616.3757832,1747827616.376.jpg,0.0888671875,-0.09765625,1.072509765625,0.3053435114503817,0.3893129770992366,0.5038167938931297,-175.72,33.120000000000005,6.44,28.059411764705885,26.619998391340868,0,0,0,0,0,0,90,90,0
1747827616.5773394,1747827616.577.jpg,0.10302734375,-0.0712890625,1.047119140625,-0.9541984732824428,1.1221374045801527,-22.740458015267176,-176.64000000000001,29.44,6.44,27.965294117647062,26.619998391340868,0,0,0,0,0,0,90,90,0
