timestamp,frame_file,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp_mpu,temp_bmp,pressure_hpa,altitude_bmp,motor_left_dir,motor_left_speed,motor_right_dir,motor_right_speed,servo1_angle,servo2_angle
1747351891.0495036,1747351891.050.jpg,-0.02734375,0.00390625,1.0595703125,0.4580152671755725,0.0916030534351145,1.0916030534351144,158.24,-33.120000000000005,-3.68,28.953529411764706,27.79102207306305,-1,-1,0,0,0,0,90,90
1747351891.848547,1747351891.849.jpg,-0.031005859375,0.001220703125,1.0546875,0.5038167938931297,0.13740458015267176,1.0763358778625953,158.24,-33.120000000000005,-3.68,28.81235294117647,27.7846454494245,-1,-1,0,0,0,0,90,90
1747351892.1092176,1747351892.109.jpg,-0.03369140625,0.0029296875,1.056640625,0.6412213740458015,0.2900763358778626,1.0076335877862594,158.24,-33.120000000000005,-3.68,28.953529411764706,27.797398454308798,-1,-1,0,0,0,0,90,90
1747351892.3740556,1747351892.374.jpg,-0.028076171875,0.013671875,1.069580078125,0.648854961832061,0.07633587786259542,1.0534351145038168,159.16,-33.120000000000005,-3.68,28.859411764705882,27.79102207306305,-1,-1,0,0,0,0,90,90
1747351892.6417904,1747351892.642.jpg,-0.025390625,-0.001708984375,1.044921875,0.549618320610687,0.022900763358778626,0.9236641221374046,158.24,-33.120000000000005,-3.68,28.906470588235294,27.778268583330508,-1,-1,0,0,0,0,90,90
1747351892.9086456,1747351892.909.jpg,-0.01611328125,0.00341796875,1.06005859375,0.4351145038167939,0.0916030534351145,0.9541984732824428,158.24,-33.120000000000005,-3.68,28.81235294117647,27.797398454308798,-1,-1,0,0,0,0,90,90
1747351893.1756222,1747351893.176.jpg,-0.019775390625,0.01416015625,1.053466796875,0.46564885496183206,0.11450381679389313,0.9618320610687023,158.24,-33.120000000000005,-3.68,28.76529411764706,27.797398454308798,-1,-1,0,0,0,0,90,90
1747351893.4423947,1747351893.442.jpg,-0.04638671875,0.002685546875,1.05517578125,0.549618320610687,0.11450381679389313,0.9770992366412213,158.24,-33.120000000000005,-3.68,28.859411764705882,27.810150489872296,-1,-1,0,0,0,0,90,90
1747351893.7097607,1747351893.710.jpg,-0.030029296875,-0.001953125,1.0556640625,0.48091603053435117,0.06870229007633588,0.9770992366412213,159.16,-33.120000000000005,-3.68,28.859411764705882,27.810150489872296,-1,-1,0,0,0,0,90,90
1747351893.9764965,1747351893.976.jpg,-0.030029296875,0.00341796875,1.037841796875,0.6030534351145038,0.05343511450381679,1.0916030534351144,158.24,-33.120000000000005,-3.68,28.81235294117647,27.797398454308798,-1,-1,0,0,0,0,90,90
1747351894.2437916,1747351894.244.jpg,-0.025390625,0.00732421875,1.0595703125,0.6183206106870229,-0.09923664122137404,0.9847328244274809,158.24,-33.120000000000005,-3.68,28.906470588235294,27.797398454308798,-1,-1,0,0,0,0,90,90
1747351894.5104208,1747351894.510.jpg,-0.029541015625,0.00537109375,1.06005859375,0.5954198473282443,0.09923664122137404,1.0076335877862594,158.24,-33.120000000000005,-3.68,28.859411764705882,27.80377459322434,-1,-1,0,0,0,0,90,90
1747351894.7776432,1747351894.778.jpg,-0.016357421875,-0.013916015625,1.0498046875,0.5114503816793893,0.08396946564885496,1.099236641221374,158.24,-33.120000000000005,-3.68,28.76529411764706,27.79102207306305,-1,-1,0,0,0,0,90,90
1747351895.0450227,1747351895.045.jpg,-0.030517578125,0.005615234375,1.054443359375,0.6641221374045801,0.1297709923664122,1.1450381679389312,158.24,-33.120000000000005,-3.68,28.76529411764706,27.797398454308798,-1,-1,0,0,0,0,90,90
1747351895.3289413,1747351895.329.jpg,-0.031005859375,0.005126953125,1.059326171875,0.5877862595419847,-1.9389312977099236,1.0381679389312977,158.24,-33.120000000000005,-3.68,28.906470588235294,27.797398454308798,-1,-1,0,0,0,0,90,90
1747351895.584435,1747351895.584.jpg,-0.029296875,0.00146484375,1.04931640625,0.5572519083969466,-0.09923664122137404,1.0534351145038168,158.24,-33.120000000000005,-3.68,28.906470588235294,27.797398454308798,-1,-1,0,0,0,0,90,90
1747351895.846354,1747351895.846.jpg,-0.033203125,-0.0009765625,1.055419921875,0.5572519083969466,0.04580152671755725,1.1450381679389312,158.24,-33.120000000000005,-3.68,28.81235294117647,27.80377459322434,-1,-1,0,0,0,0,90,90
1747351896.1135383,1747351896.114.jpg,-0.029296875,0.000244140625,1.056396484375,0.5648854961832062,0.07633587786259542,1.2290076335877862,158.24,-33.120000000000005,-3.68,28.859411764705882,27.80377459322434,-1,-1,0,0,0,0,90,90
1747351896.3808258,1747351896.381.jpg,-0.02978515625,0.001953125,1.04736328125,0.5877862595419847,-0.04580152671755725,1.0,158.24,-33.120000000000005,-3.68,28.859411764705882,27.80377459322434,-1,-1,0,0,0,0,90,90
1747351896.6479123,1747351896.648.jpg,-0.031005859375,0.00927734375,1.057373046875,0.5190839694656488,-1.8931297709923665,0.9312977099236641,158.24,-33.120000000000005,-3.68,28.859411764705882,27.80377459322434,-1,-1,0,0,0,0,90,90
1747351896.9231505,1747351896.923.jpg,-0.028564453125,0.004150390625,1.056884765625,0.5190839694656488,0.12213740458015267,1.1068702290076335,158.24,-33.120000000000005,-3.68,28.76529411764706,27.80377459322434,-1,-1,0,0,0,0,90,90
1747351897.1975715,1747351897.198.jpg,-0.0244140625,0.005126953125,1.053466796875,0.5343511450381679,0.09923664122137404,1.1755725190839694,158.24,-33.120000000000005,-3.68,28.859411764705882,27.79102207306305,-1,-1,0,0,0,0,90,90
1747351897.4509618,1747351897.451.jpg,-0.027099609375,-0.00341796875,1.0703125,0.6030534351145038,0.07633587786259542,1.0381679389312977,158.24,-33.120000000000005,-3.68,28.859411764705882,27.797398454308798,-1,-1,0,0,0,0,90,90
1747351897.7183068,1747351897.718.jpg,-0.027587890625,0.005126953125,1.055908203125,0.48854961832061067,0.17557251908396945,0.8931297709923665,158.24,-33.120000000000005,-3.68,28.906470588235294,27.810150489872296,-1,-1,0,0,0,0,90,90
1747351897.9852843,1747351897.985.jpg,-0.024169921875,0.000244140625,1.052001953125,0.4122137404580153,0.16030534351145037,0.8854961832061069,158.24,-33.120000000000005,-3.68,28.859411764705882,27.810150489872296,-1,-1,0,0,0,0,90,90
1747351898.2526348,1747351898.253.jpg,-0.03271484375,0.001953125,1.054443359375,0.5038167938931297,0.0,0.9770992366412213,158.24,-33.120000000000005,-3.68,28.24764705882353,27.816526144315212,-1,-1,0,0,0,0,90,90
1747351898.51992,1747351898.520.jpg,-0.031494140625,0.005126953125,1.052001953125,0.44274809160305345,1.9312977099236641,1.0763358778625953,158.24,-33.120000000000005,-3.68,28.953529411764706,27.810150489872296,-1,-1,0,0,0,0,90,90
1747351898.7864523,1747351898.786.jpg,-0.044677734375,0.00341796875,1.0673828125,0.48091603053435117,0.030534351145038167,1.1450381679389312,158.24,-33.120000000000005,-3.68,28.859411764705882,27.810150489872296,-1,-1,0,0,0,0,90,90
1747351899.0537076,1747351899.054.jpg,-0.03173828125,0.002685546875,1.058349609375,0.5114503816793893,0.007633587786259542,1.0763358778625953,158.24,-33.120000000000005,-3.68,28.76529411764706,27.816526144315212,-1,-1,0,0,0,0,90,90
1747351899.3206818,1747351899.321.jpg,-0.015869140625,0.00341796875,1.057861328125,0.648854961832061,0.10687022900763359,1.099236641221374,158.24,-33.120000000000005,-4.6000000000000005,28.953529411764706,27.810150489872296,-1,-1,0,0,0,0,90,90
