timestamp,frame_file,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp_mpu,temp_bmp,pressure,altitude_bmp,motor_left_dir,motor_left_speed,motor_right_dir,motor_right_speed,servo1_angle,servo2_angle,e_stop_active
1747827212.7071946,1747827212.707.jpg,0.068359375,-0.068603515625,1.0576171875,2.099236641221374,-0.3816793893129771,1.0305343511450382,0,0,0,31.118235294117646,29.668112009796392,0,0,0,0,0,0,90,90,0
1747827212.9077406,1747827212.908.jpg,0.09423828125,-0.067138671875,1.048583984375,-0.10687022900763359,0.5267175572519084,1.2061068702290076,0,0,0,31.118235294117646,29.623954648964798,0,0,0,0,0,0,90,90,0
1747827213.008827,1747827213.009.jpg,0.105224609375,-0.0712890625,1.05029296875,1.8702290076335877,0.37404580152671757,1.282442748091603,0,0,0,31.071176470588235,29.630263518392667,0,0,0,0,0,0,90,90,0
1747827213.1084247,1747827213.108.jpg,0.087646484375,-0.068115234375,1.056884765625,0.7404580152671756,0.08396946564885496,1.1450381679389312,0,0,0,31.071176470588235,29.623954648964798,0,0,0,0,0,0,90,90,0
1747827213.3095536,1747827213.310.jpg,0.085205078125,-0.062744140625,1.04833984375,1.0076335877862594,-0.2595419847328244,1.0610687022900764,0,0,0,31.118235294117646,29.630263518392667,0,0,0,0,0,0,90,90,0
1747827213.4103167,1747827213.410.jpg,0.0869140625,-0.070556640625,1.051025390625,0.8244274809160306,-0.11450381679389313,1.0,0,0,0,31.071176470588235,29.630263518392667,0,0,0,0,0,0,90,90,0
1747827213.5105023,1747827213.511.jpg,0.08740234375,-0.070068359375,1.051025390625,0.4961832061068702,0.13740458015267176,1.3358778625954197,0,0,0,31.16529411764706,29.623954648964798,0,0,0,0,0,0,90,90,0
1747827213.7119715,1747827213.712.jpg,0.106689453125,-0.067138671875,1.060791015625,0.2900763358778626,0.007633587786259542,1.1450381679389312,0,0,0,31.118235294117646,29.623954648964798,0,0,0,0,0,0,90,90,0
1747827213.8124757,1747827213.812.jpg,0.09130859375,-0.062255859375,1.056884765625,0.19083969465648856,-0.08396946564885496,1.1068702290076335,0,0,0,31.071176470588235,29.623954648964798,0,0,0,0,0,0,90,90,0
1747827213.9128122,1747827213.913.jpg,0.091064453125,-0.0732421875,1.0576171875,0.5801526717557252,-0.04580152671755725,1.251908396946565,0,0,0,31.024117647058823,29.611336234575116,0,0,0,0,0,0,90,90,0
1747827214.1143422,1747827214.114.jpg,0.093994140625,-0.072265625,1.058349609375,0.648854961832061,0.03816793893129771,1.2213740458015268,0,0,0,31.071176470588235,29.611336234575116,0,0,0,0,0,0,90,90,0
1747827214.2148256,1747827214.215.jpg,0.08935546875,-0.069580078125,1.06201171875,0.5801526717557252,-0.12213740458015267,1.2366412213740459,0,0,0,31.118235294117646,29.611336234575116,0,0,0,0,0,0,90,90,0
1747827214.3157108,1747827214.316.jpg,0.089111328125,-0.073486328125,1.051513671875,0.6030534351145038,-0.19083969465648856,1.1603053435114503,0,0,0,31.024117647058823,29.605026689499756,0,0,0,0,0,0,90,90,0
1747827214.516413,1747827214.516.jpg,0.08984375,-0.088134765625,1.059326171875,0.3435114503816794,-0.030534351145038167,1.183206106870229,0,0,0,31.024117647058823,29.617645554377873,0,0,0,0,0,0,90,90,0
1747827214.6175225,1747827214.618.jpg,0.08642578125,-0.07275390625,1.06103515625,0.6259541984732825,-0.022900763358778626,1.1374045801526718,0,0,0,31.024117647058823,29.617645554377873,0,0,0,0,0,0,90,90,0
1747827214.7185743,1747827214.719.jpg,0.08251953125,-0.075439453125,1.061767578125,0.3969465648854962,0.07633587786259542,1.2213740458015268,0,0,0,31.071176470588235,29.617645554377873,0,0,0,0,0,0,90,90,0
1747827214.919084,1747827214.919.jpg,0.091552734375,-0.06689453125,1.057861328125,0.45038167938931295,0.0916030534351145,1.1984732824427482,0,0,0,31.024117647058823,29.623954648964798,0,0,0,0,0,0,90,90,0
1747827215.1195462,1747827215.120.jpg,0.086669921875,-0.068115234375,1.05908203125,0.6412213740458015,-0.03816793893129771,1.0916030534351144,0,0,0,31.024117647058823,29.611336234575116,0,0,0,0,0,0,90,90,0
1747827215.3205578,1747827215.321.jpg,0.0927734375,-0.0771484375,1.0537109375,0.6030534351145038,0.07633587786259542,1.0305343511450382,0,0,0,30.97705882352941,29.605026689499756,0,0,0,0,0,0,90,90,0
