timestamp,frame_file,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp_mpu,temp_bmp,pressure_hpa,altitude_bmp,motor_left_dir,motor_left_speed,motor_right_dir,motor_right_speed,servo1_angle,servo2_angle
1747351805.1672456,1747351805.167.jpg,-0.02880859375,0.000732421875,1.053466796875,0.5648854961832062,1.9312977099236641,1.0,0,0,0,28.435882352941178,27.529381020297002,-1,-1,0,0,0,0,90,90
1747351805.9674234,1747351805.967.jpg,-0.0234375,0.003173828125,1.0546875,0.40458015267175573,0.022900763358778626,1.0076335877862594,0,0,0,28.53,27.51660754341093,-1,-1,0,0,0,0,90,90
1747351806.227449,1747351806.227.jpg,-0.0224609375,0.005615234375,1.059814453125,0.5038167938931297,1.8702290076335877,0.8778625954198473,0,0,0,28.48294117647059,27.510220437341037,-1,-1,0,0,0,0,90,90
1747351806.4924107,1747351806.492.jpg,-0.0302734375,0.000244140625,1.058349609375,0.4198473282442748,0.07633587786259542,1.0916030534351144,0,0,0,28.48294117647059,27.529381020297002,-1,-1,0,0,0,0,90,90
1747351806.760995,1747351806.761.jpg,-0.021728515625,0.00390625,1.057861328125,0.3053435114503817,0.04580152671755725,0.9694656488549618,0,0,0,28.48294117647059,27.529381020297002,-1,-1,0,0,0,0,90,90
1747351807.0278997,1747351807.028.jpg,-0.03076171875,-0.00048828125,1.06005859375,0.4580152671755725,0.12213740458015267,0.8702290076335878,0,0,0,28.53,27.529381020297002,-1,-1,0,0,0,0,90,90
1747351807.2940583,1747351807.294.jpg,-0.02685546875,0.005859375,1.06201171875,0.4198473282442748,0.08396946564885496,1.1603053435114503,0,0,0,28.435882352941178,27.529381020297002,-1,-1,0,0,0,0,90,90
1747351807.560909,1747351807.561.jpg,-0.034423828125,0.001708984375,1.052734375,0.5572519083969466,0.13740458015267176,0.9923664122137404,0,0,0,28.48294117647059,27.51660754341093,-1,-1,0,0,0,0,90,90
1747351807.829047,1747351807.829.jpg,-0.02685546875,0.013671875,1.058349609375,0.366412213740458,-1.9465648854961832,1.0229007633587786,0,0,0,28.435882352941178,27.522994404375066,-1,-1,0,0,0,0,90,90
1747351808.0951507,1747351808.095.jpg,-0.02783203125,-0.009521484375,1.052001953125,0.4580152671755725,-0.10687022900763359,1.099236641221374,0,0,0,28.388823529411766,27.529381020297002,-1,-1,0,0,0,0,90,90
1747351808.3625076,1747351808.363.jpg,-0.03076171875,-0.001708984375,1.056640625,0.4961832061068702,0.1984732824427481,1.0076335877862594,0,0,0,28.577058823529413,27.51660754341093,-1,-1,0,0,0,0,90,90
1747351808.6294825,1747351808.629.jpg,-0.022705078125,-0.00244140625,1.051513671875,0.5572519083969466,1.9465648854961832,1.0305343511450382,0,0,0,28.48294117647059,27.51660754341093,-1,-1,0,0,0,0,90,90
1747351808.8971343,1747351808.897.jpg,-0.021728515625,0.012939453125,1.0546875,0.5038167938931297,0.2366412213740458,0.9541984732824428,0,0,0,28.53,27.529381020297002,-1,-1,0,0,0,0,90,90
1747351809.1644008,1747351809.164.jpg,-0.031982421875,-0.0029296875,1.057373046875,0.5648854961832062,-0.10687022900763359,0.9694656488549618,0,0,0,28.435882352941178,27.529381020297002,-1,-1,0,0,0,0,90,90
1747351809.4487212,1747351809.449.jpg,-0.02490234375,0.00634765625,1.070556640625,0.5343511450381679,0.05343511450381679,1.0916030534351144,0,0,0,28.435882352941178,27.548539398444767,-1,-1,0,0,0,0,90,90
1747351809.698981,1747351809.699.jpg,-0.01953125,-0.001708984375,1.04638671875,0.6259541984732825,0.3282442748091603,0.9770992366412213,0,0,0,28.577058823529413,27.542153517268353,-1,-1,0,0,0,0,90,90
1747351809.9665582,1747351809.967.jpg,-0.02099609375,-0.00439453125,1.0517578125,0.5877862595419847,0.09923664122137404,1.099236641221374,0,0,0,28.48294117647059,27.542153517268353,-1,-1,0,0,0,0,90,90
1747351810.2343407,1747351810.234.jpg,-0.0244140625,0.0029296875,1.052490234375,0.6641221374045801,0.12213740458015267,1.1068702290076335,0,0,0,28.435882352941178,27.542153517268353,-1,-1,0,0,0,0,90,90
