timestamp,frame_file,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp_mpu,temp_bmp,pressure_hpa,altitude_bmp,motor_left_dir,motor_left_speed,motor_right_dir,motor_right_speed,servo1_angle,servo2_angle
1747351776.9621654,1747351776.962.jpg,-0.016845703125,0.009765625,1.05908203125,0.4732824427480916,1.9312977099236641,1.1450381679389312,0,0,0,26.741764705882353,27.452725442456437,-1,-1,0,0,0,0,90,90
1747351777.760974,1747351777.761.jpg,-0.02783203125,0.00439453125,1.062744140625,0.5114503816793893,0.2748091603053435,1.0534351145038168,0,0,0,27.588823529411766,27.427165724853488,-1,-1,0,0,0,0,90,90
1747351778.022178,1747351778.022.jpg,-0.02978515625,0.00146484375,1.06005859375,0.7175572519083969,-0.04580152671755725,1.0,0,0,0,27.824117647058827,27.43994607539512,-1,-1,0,0,0,0,90,90
1747351778.2865658,1747351778.287.jpg,-0.029052734375,-0.00048828125,1.0537109375,0.5343511450381679,0.13740458015267176,0.8702290076335878,0,0,0,27.824117647058827,27.43994607539512,-1,-1,0,0,0,0,90,90
1747351778.5546017,1747351778.555.jpg,-0.025634765625,0.0,1.054443359375,0.5954198473282443,0.12213740458015267,1.0076335877862594,0,0,0,27.824117647058827,27.427165724853488,-1,-1,0,0,0,0,90,90
1747351778.8214645,1747351778.821.jpg,-0.02587890625,0.003662109375,1.05322265625,0.5419847328244275,0.22137404580152673,1.16793893129771,0,0,0,27.87117647058824,27.433556023091263,-1,-1,0,0,0,0,90,90
1747351779.0873644,1747351779.087.jpg,-0.02392578125,0.01416015625,1.054443359375,0.3511450381679389,0.3053435114503817,1.0229007633587786,0,0,0,27.91823529411765,27.427165724853488,-1,-1,0,0,0,0,90,90
1747351779.3545692,1747351779.355.jpg,-0.02587890625,0.0009765625,1.053466796875,0.5038167938931297,0.22137404580152673,0.9465648854961832,0,0,0,27.965294117647062,27.433556023091263,-1,-1,0,0,0,0,90,90
1747351779.623592,1747351779.624.jpg,-0.021240234375,0.00390625,1.05908203125,0.46564885496183206,0.04580152671755725,1.015267175572519,0,0,0,27.965294117647062,27.43994607539512,-1,-1,0,0,0,0,90,90
1747351779.8888252,1747351779.889.jpg,-0.021484375,-0.002197265625,1.059326171875,0.4580152671755725,-0.03816793893129771,0.9389312977099237,0,0,0,27.91823529411765,27.427165724853488,-1,-1,0,0,0,0,90,90
1747351780.1563473,1747351780.156.jpg,-0.02734375,0.0068359375,1.0576171875,0.2900763358778626,-1.9541984732824427,0.9236641221374046,0,0,0,27.91823529411765,27.427165724853488,-1,-1,0,0,0,0,90,90
1747351780.4254756,1747351780.425.jpg,-0.035888671875,0.000732421875,1.075439453125,0.4351145038167939,-0.15267175572519084,0.8854961832061069,0,0,0,27.965294117647062,27.433556023091263,-1,-1,0,0,0,0,90,90
